"OrderID","CustomerID","ProductName","Brand","Raw_Weight","Country","OrderDate","UnitPrice","ProdutName","Weight_Numeric","Weight_Unit","Weight_grams","Main_Country"
"REC-638980",8777,"Barni ciocolata","Moldiez","30","France, Romania, en:bulgaria",2024-12-08,23.11,"Barni ciocolata",30,NA,30,"France"
"REC-968085",14371,"Classic Collection Chocolate Bars","Green & Blacks","","France, United States, en:united-kingdom",2024-03-06,16.75,"Classic Collection Chocolate Bars",NA,NA,NA,"France"
"REC-668865",10360,"Petit moelleux","LU","140 g","France,en:Belgique",2024-06-01,16.92,"Petit moelleux",140,"g",140,"France"
"REC-744549",5976,"Cote d'or noir truffÃ©","cote d\'or","190 g","Belgique,France",2024-12-29,15.2,"Cote d'or noir truffÃ©",190,"g",190,"Belgique"
"REC-425220",7567,"Raffaello gaufrettes enrobÃ©es de noix de coco fourrÃ©es cube x30- 300g","Confetteria raffaello, Ferrero","300 g","Frankreich,Schweiz",2024-12-28,21.52,"Raffaello gaufrettes enrobÃ©es de noix de coco fourrÃ©es cube x30- 300g",300,"g",300,"Frankreich"
"REC-332734",8122,"Mulino bianco abbracci biscuits au cacao et a la creme 350g","Mulino Bianco","350 g","Belgium, France, Germany, Italy, en:united-kingdom",2025-10-25,20.88,"Mulino bianco abbracci biscuits au cacao et a la creme 350g",350,"g",350,"Belgium"
"REC-361159",9772,"Galleta MarÃ­a Ligera Sin Sal y Sin AzÃºcares AÃ±adidos","GullÃ³n","600 g (3 x 200 g)","Francia,EspaÃ±a",2025-06-18,16.6,"Galleta MarÃ­a Ligera Sin Sal y Sin AzÃºcares AÃ±adidos",600,"g",600,"Francia"
"REC-412049",8134,"Galletas mini caritas con crema de cacao","Unknown","329 g","EspaÃ±a",2026-01-30,17.06,"Galletas mini caritas con crema de cacao",329,"g",329,"EspaÃ±a"
"REC-709917",5716,"Protein Bar","Nutrend","","France, en:italy",2025-03-21,6.61,"Protein Bar",NA,NA,NA,"France"
"REC-860374",6360,"Chocolate Chip Soft & Chewy Granola Bar","Kirkland Signature","24 g","United States, en:united-kingdom",2025-08-23,17.18,"Chocolate Chip Soft & Chewy Granola Bar",24,"g",24,"United States"
"REC-999038",6740,"Choco noisette","Noiseraie","300 g","France",2025-11-03,10.28,"Choco noisette",300,"g",300,"France"
"REC-555450",10633,"Strawberry lunchbox loaves","Soreen","150g","United Kingdom,United States",2025-10-13,11.93,"Strawberry lunchbox loaves",150,"g",150,"United Kingdom"
"REC-480642",14880,"Protein Arachidi & Cioccolato","General Mills,Nature Valley","4 x 40 g","Espagne",2025-11-21,11.53,"Protein Arachidi & Cioccolato",4,"x",4,"Espagne"
"REC-486275",10855,"Galleta Choco Negro","Hacendado","150 g (4 x 37,5 g)","Portugal,EspaÃ±a",2024-03-08,3.79,"Galleta Choco Negro",150,"g",150,"Portugal"
"REC-281382",13051,"Sesame SnapsÂ® 4 x","Sesame Snaps","120 g","United Kingdom,en:united-kingdom",2025-02-11,15.44,"Sesame SnapsÂ® 4 x",120,"g",120,"United Kingdom"
"REC-282934",5125,"popcorn","Snack day","300 g","Ð‘ÑŠÐ»Ð³Ð°Ñ€Ð¸Ñ,Ð ÑƒÐ¼ÑŠÐ½Ð¸Ñ",2025-08-24,6.86,"popcorn",300,"g",300,"Ð‘ÑŠÐ»Ð³Ð°Ñ€Ð¸Ñ"
"REC-845560",7454,"hanuta Riegel","Ferrero, Hanuta","34.5g","Bulgaria, Germany, en:morocco",2025-02-19,9.14,"hanuta Riegel",34.5,"g",34.5,"Bulgaria"
"REC-670645",5190,"Jengibre","Hacendado","350","EspaÃ±a",2024-04-30,4.68,"Jengibre",350,NA,350,"EspaÃ±a"
"REC-543669",6893,"Hula Hoops Original","Hula Hoops, KP Snacks","12 x 24g","en:gb",2024-11-09,24.45,"Hula Hoops Original",12,"x",12,"en:gb"
"REC-666258",5509,"Galactic Brownies With Chocolate Candies, Chocolate Candies","Mr. Brownie","1 brownie","Frankreich, Spanien, Welt, Germany",2026-01-27,22.36,"Galactic Brownies With Chocolate Candies, Chocolate Candies",1,"brownie",1,"Frankreich"
"REC-492857",7396,"Ridge Cut Flame Grilled Steak","McCoy's","","en:gb",2024-08-21,18.17,"Ridge Cut Flame Grilled Steak",NA,NA,NA,"en:gb"
"REC-592930",8252,"Lightly Salted Hand Cooked Crinkle Cut Crisis","aldi","","en:gb",2025-01-10,16.41,"Lightly Salted Hand Cooked Crinkle Cut Crisis",NA,NA,NA,"en:gb"
"REC-800842",9071,"Sea Salted Crisps","Asda","","en:gb",2025-06-30,1.33,"Sea Salted Crisps",NA,NA,NA,"en:gb"
"REC-321199",5039,"Baked squeezed pretzels with tomatoes and herbs","Elephant","70g","France, Germany, Hungary, en:morocco",2025-06-01,21.8,"Baked squeezed pretzels with tomatoes and herbs",70,"g",70,"France"
"REC-126461",14406,"Multigrain Bites","Snaktastic","","en:gb",2024-10-24,19.42,"Multigrain Bites",NA,NA,NA,"en:gb"
"REC-412141",13151,"Wasa delicate crisp rosemary 190g we","Wasa","190 g","Belgique,France",2024-11-16,11.49,"Wasa delicate crisp rosemary 190g we",190,"g",190,"Belgique"
"REC-143872",10856,"Gifflar Vanilla","PÃ¥gen AB","260g","France, Sweden, United Kingdom, en:germany",2025-10-07,23.08,"Gifflar Vanilla",260,"g",260,"France"
"REC-678709",11965,"Taste the Difference Sea Salt & Suffolk Cider Vinegar Potato Crisps","Sainsbury's","150g","en:United Kingdom",2025-10-28,6.09,"Taste the Difference Sea Salt & Suffolk Cider Vinegar Potato Crisps",150,"g",150,"en:United Kingdom"
"REC-145995",12011,"Cream crackers","M&S","300g","en:fr",2025-05-18,19.11,"Cream crackers",300,"g",300,"en:fr"
"REC-991264",10838,"Dark 85% cacao","NestlÃ©","120 g","Spain, en:morocco",2025-11-27,3.12,"Dark 85% cacao",120,"g",120,"Spain"
"REC-436554",9919,"Barres de cÃ©rÃ©ales Fruits Rouges","GrainÃ©a","126 g","France",2024-10-05,3.61,"Barres de cÃ©rÃ©ales Fruits Rouges",126,"g",126,"France"
"REC-996544",13375,"GoÃ»ters BN au chocolat","BN","2 x 285 g","France",2024-05-06,14.07,"GoÃ»ters BN au chocolat",2,"x",2,"France"
"REC-783197",13818,"Protein Flapjacks: Smooth Lemon","Trek","3 x 50 g","United Kingdom,Ireland",2025-10-10,11.7,"Protein Flapjacks: Smooth Lemon",3,"x",3,"United Kingdom"
"REC-587460",7348,"Peanut Snaps","PEANUT SNAPS","3 x 40 g","en:fr",2025-04-21,20.29,"Peanut Snaps",3,"x",3,"en:fr"
"REC-111609",5943,"Nachos","Snack Day,Lidl","150 g","EspaÃ±a",2024-11-04,12.45,"Nachos",150,"g",150,"EspaÃ±a"
"REC-448171",8938,"Delight Bar Cocoa Orange","Alesto","50g","Austria,Bulgaria,Hungary,Romania",2024-05-27,15.52,"Delight Bar Cocoa Orange",50,"g",50,"Austria"
"REC-905940",13142,"Ricola douceur de miel","Unknown","50 g","Brazil  en:france, en:france",2025-07-14,24.46,"Ricola douceur de miel",50,"g",50,"Brazil  en:france"
"REC-470578",8436,"Parmesan & Garlic Twists","Tesco","","en:gb",2024-08-05,6.08,"Parmesan & Garlic Twists",NA,NA,NA,"en:gb"
"REC-458197",7226,"Doritos flamin hot","Doritos","","en:ma",2024-08-18,9.4,"Doritos flamin hot",NA,NA,NA,"en:ma"
"REC-784321",13023,"NAKD CacahuÃ¨te Chocolish - 120g (4x1p)","Nakd","","en:be, France",2024-05-07,21.95,"NAKD CacahuÃ¨te Chocolish - 120g (4x1p)",NA,NA,NA,"en:be"
"REC-365158",11522,"Maple Pecan Almond","Kind","3Ã—30g","en:gb",2025-12-20,9.62,"Maple Pecan Almond",3,"g",3,"en:gb"
"REC-214249",10522,"Pico-Balla","Haribo","160g","Deutschland",2025-01-21,24.44,"Pico-Balla",160,"g",160,"Deutschland"
"REC-989140",5646,"Baked - 6 Pack","Walkers","132g","United Kingdom",2024-05-20,17.79,"Baked - 6 Pack",132,"g",132,"United Kingdom"
"REC-535776",7931,"Milka","Milka","","en:ma",2024-09-03,1.31,"Milka",NA,NA,NA,"en:ma"
"REC-805703",7375,"Chipsfrisch Oriental","Funny-Frisch","150g","Germany",2025-06-25,22.49,"Chipsfrisch Oriental",150,"g",150,"Germany"
"REC-908216",8695,"Tobigo crousty","Unknown","","en:ma",2024-05-08,23.92,"Tobigo crousty",NA,NA,NA,"en:ma"
"REC-634019",7241,"Organic Garden Crisp Veggie cracker","innofoods organic/biologique, Inno Foods","454g","Canada, World, en:united-kingdom",2025-06-16,24.51,"Organic Garden Crisp Veggie cracker",454,"g",454,"Canada"
"REC-217723",10807,"Chocolate negro 55% cacao con almendras","Hacendado","200 g","Marruecos,EspaÃ±a",2024-11-04,12.06,"Chocolate negro 55% cacao con almendras",200,"g",200,"Marruecos"
"REC-277449",6397,"NestlÃ© Kitkat Cereal","nestle","330g","Morocco",2025-10-21,3.71,"NestlÃ© Kitkat Cereal",330,"g",330,"Morocco"
"REC-419791",11740,"celebrations","Celebrations","600g","United Kingdom, en:france",2024-04-17,9.64,"celebrations",600,"g",600,"United Kingdom"
"REC-171743",11624,"Mini Cheese Crackers","Organix","","en:United Kingdom",2024-07-25,18.12,"Mini Cheese Crackers",NA,NA,NA,"en:United Kingdom"
"REC-570067",11721,"Brunch Choc Chip","Cadbury","5 x 28g (140g)","Switzerland,United Kingdom",2025-04-01,4.28,"Brunch Choc Chip",5,"x",5,"Switzerland"
"REC-843900",7961,"Tartines crac form","GerblÃ©","250g","France",2026-01-22,8.77,"Tartines crac form",250,"g",250,"France"
"REC-395126",13073,"Shortbread Fingers","Walker's","150 g","Germany,Italy,Switzerland,United States,New Zealand",2024-05-31,22.74,"Shortbread Fingers",150,"g",150,"Germany"
"REC-662685",12107,"Lightly Salted Crispy Baked Veggie Snacks","Harvest Snaps","3.3oz (94g)","United States, World",2024-03-31,20.85,"Lightly Salted Crispy Baked Veggie Snacks",3.3,"oz",3.3,"United States"
"REC-284912",9354,"Muesli Bar Cranberry","Crownfield","200 g (8 Riegel x 25 g)","en:france,en:germany,en:switzerland,en:Belgium",2025-08-12,13.82,"Muesli Bar Cranberry",200,"g",200,"en:france"
"REC-621713",9414,"Fior di Integrale","Realforno","700 g","italia",2025-06-06,23.6,"Fior di Integrale",700,"g",700,"italia"
"REC-746426",5127,"Petit beurre","Tastino","","France",2025-10-17,19.39,"Petit beurre",NA,NA,NA,"France"
"REC-173059",10918,"Weisse Kokos & Flakes","Bellarom, Fin CarrÃ©, Lidl","200 g","France,Germany,United States",2024-12-21,15.13,"Weisse Kokos & Flakes",200,"g",200,"France"
"REC-396285",7768,"Envitas Cacao","Sondey","253 g","Frankreich, en:ch",2024-12-02,3.46,"Envitas Cacao",253,"g",253,"Frankreich"
"REC-285949",5853,"Waffle Rolls with vanilla flavour filling","Tastino,Lidl","","RepÃºblica Checa",2026-01-23,2.5,"Waffle Rolls with vanilla flavour filling",NA,NA,NA,"RepÃºblica Checa"
"REC-298711",11802,"Halloween popcorn sweet","Lidl, McEnnedy","250g","Frankreich, Germany",2024-03-15,23.81,"Halloween popcorn sweet",250,"g",250,"Frankreich"
"REC-877903",7732,"Bonbons menthe et saveur eucalyptus","Feel Free","","France",2025-10-10,5.42,"Bonbons menthe et saveur eucalyptus",NA,NA,NA,"France"
"REC-157093",12802,"PÃ©pito Mini RoulÃ©s Chocolat","LU, PÃ©pito","150 g","France",2024-11-06,13.44,"PÃ©pito Mini RoulÃ©s Chocolat",150,"g",150,"France"
"REC-988028",11786,"Mikado chocolat noir","Glico, LU, Mikado, Mondelez","90 g","Belgique,France,Suisse",2024-03-27,11.08,"Mikado chocolat noir",90,"g",90,"Belgique"
"REC-459068",10824,"Clafoutis aux cerises","La LaitiÃ¨re, NestlÃ©","340 g (4x85g)","France",2025-03-25,19.66,"Clafoutis aux cerises",340,"g",340,"France"
"REC-501105",10500,"Lulu l ourson","LU","300 g","France",2025-01-30,10.42,"Lulu l ourson",300,"g",300,"France"
"REC-387063",7982,"Tronches de cake - Moelleux Chocolat","St Michel","","France",2024-08-24,5.05,"Tronches de cake - Moelleux Chocolat",NA,NA,NA,"France"
"REC-338073",13445,"Barres de cÃ©rÃ©ales Ã  la figue x6","Chabrior","126 g","France",2024-10-10,19.38,"Barres de cÃ©rÃ©ales Ã  la figue x6",126,"g",126,"France"
"REC-210575",11001,"Monster Munch goÃ»t ketchup","Intersnack, Vico","85 g","BelgiÃ«,Frankrijk",2024-07-25,12.36,"Monster Munch goÃ»t ketchup",85,"g",85,"BelgiÃ«"
"REC-393812",10296,"Curly CacahuÃ¨te l'Original - Format Party 230 g","Vico","230 g","France",2025-05-16,22.88,"Curly CacahuÃ¨te l'Original - Format Party 230 g",230,"g",230,"France"
"REC-314581",13038,"GÃ¢che tranchÃ©e pur beurre 450g","U, U Saveurs","450 g","France",2025-01-17,4.54,"GÃ¢che tranchÃ©e pur beurre 450g",450,"g",450,"France"
"REC-533494",5855,"Tartines craquantes bio au maÃ¯s","Le pain des fleurs","150 g, 2 sachets","France",2024-07-09,9.18,"Tartines craquantes bio au maÃ¯s",150,"g",150,"France"
"REC-145627",11864,"SABLES NOIX DE COCO ET CITRON","Jardin bio, LÃ©a Nature","150 g","France",2025-11-20,19.67,"SABLES NOIX DE COCO ET CITRON",150,"g",150,"France"
"REC-138210",6638,"Chips Brets la craquante","Brets","6 x 25g","France",2025-05-12,15.04,"Chips Brets la craquante",6,"x",6,"France"
"REC-951202",9236,"Cookie avell choc","Carrefour","200 g","France, en:italy, en:spain",2025-09-29,23.77,"Cookie avell choc",200,"g",200,"France"
"REC-184422",13794,"Grissini SÃ©same et Huile d'olive 7%","Unknown","125 g","France, Roumanie",2025-05-10,7.21,"Grissini SÃ©same et Huile d'olive 7%",125,"g",125,"France"
"REC-219707",5948,"6 petits chinois","La FournÃ©e dorÃ©e","300 g","France",2025-09-02,2,"6 petits chinois",300,"g",300,"France"
"REC-430473",7070,"Noir PÃ©rou Ã©clats de menthe","Alter Eco","100 g","France",2025-05-06,2.77,"Noir PÃ©rou Ã©clats de menthe",100,"g",100,"France"
"REC-138738",13035,"Biscuits petit Ã©peautre sÃ©same","Biocoop","","France,Suisse",2025-08-12,23.98,"Biscuits petit Ã©peautre sÃ©same",NA,NA,NA,"France"
"REC-477296",5834,"SablÃ©s apÃ©ritif cantal aop et pointe de noix de muscade","Michel et Augustin","","France",2024-05-20,1.26,"SablÃ©s apÃ©ritif cantal aop et pointe de noix de muscade",NA,NA,NA,"France"
"REC-602146",12407,"Chipsfrisch Oriental","funny-frisch","175 g","Germany",2024-10-19,7.98,"Chipsfrisch Oriental",175,"g",175,"Germany"
"REC-738296",14481,"GewÃ¼rz-Spekulatius","Unknown","600g","en:Germany",2024-11-10,13.89,"GewÃ¼rz-Spekulatius",600,"g",600,"en:Germany"
"REC-499799",5269,"Duplo Riegel 10er-Pack","Ferrero","182 g","Frankreich,Deutschland,Schweiz",2024-08-30,19.62,"Duplo Riegel 10er-Pack",182,"g",182,"Frankreich"
"REC-652939",11997,"Kinder Country","Unknown","23.5g","Ã–sterreich,Frankreich,Deutschland,RumÃ¤nien,Schweiz",2025-05-24,17.98,"Kinder Country",23.5,"g",23.5,"Ã–sterreich"
"REC-240164",13307,"Cheddar Twists","Waitrose","125g","United Kingdom",2025-11-18,17.47,"Cheddar Twists",125,"g",125,"United Kingdom"
"REC-392815",11000,"Twirl","Cadbury","43g","France,United Kingdom,United States",2025-08-30,22.57,"Twirl",43,"g",43,"France"
"REC-276178",9475,"Sensations Roasted Chicken & Thyme Flavour Potato Crisps","Walkers","150g","France,United Kingdom",2025-04-02,19.72,"Sensations Roasted Chicken & Thyme Flavour Potato Crisps",150,"g",150,"France"
"REC-824951",8040,"Raspberry flavour jelly","Hartley's","135 g e","Frankreich, Vereinigtes KÃ¶nigreich, Germany",2025-06-04,12.55,"Raspberry flavour jelly",135,"g",135,"Frankreich"
"REC-591998",6525,"Pringles Potatoes chips Ketchup","Pringles","165g","France, en:morocco",2024-12-19,15.64,"Pringles Potatoes chips Ketchup",165,"g",165,"France"
"REC-247248",7143,"Delicious Crunchy Corn","Love Corn","45g","France, en:united-kingdom",2024-03-26,4.88,"Delicious Crunchy Corn",45,"g",45,"France"
"REC-792275",7068,"Tuc Paprika","Mondelez International, Tuc","100g","Ð¤Ñ€Ð°Ð½Ñ†Ð¸Ñ,Ð£ÐºÑ€Ð°Ð¹Ð½Ð°,Ð‘ÑŠÐ»Ð³Ð°Ñ€Ð¸Ñ",2024-12-25,14.24,"Tuc Paprika",100,"g",100,"Ð¤Ñ€Ð°Ð½Ñ†Ð¸Ñ"
"REC-660223",13339,"Peppermint frisk","Frisk","5,7 g","Belgium, France, en:italy",2025-01-21,1.54,"Peppermint frisk",5,"g",5,"Belgium"
"REC-220421",7675,"Brino","Bifa, fzf 30da","100 g","AlgÃ©rie,en:algeria",2025-04-25,22.77,"Brino",100,"g",100,"AlgÃ©rie"
"REC-788592",14849,"Noir aux PÃ©pites de CafÃ©","Villars","100 g","France,Switzerland",2025-11-28,7.09,"Noir aux PÃ©pites de CafÃ©",100,"g",100,"France"
"REC-517407",5532,"FLUTES SESAME 125G - KAMBLY - 125g","Kambly","125 g","France",2024-06-17,18.58,"FLUTES SESAME 125G - KAMBLY - 125g",125,"g",125,"France"
"REC-994422",5573,"NESTLE DESSERT PralinÃ©","Unknown","170 g","France",2025-04-11,22.97,"NESTLE DESSERT PralinÃ©",170,"g",170,"France"
"REC-460066",7398,"Petit brun extra","Mondelez, Mondelez International","150 g e","France,Martinique,La RÃ©union, en:new-caledonia",2025-07-21,16.32,"Petit brun extra",150,"g",150,"France"
"REC-216006",13706,"Assortiment Lindor","Lindt, Lindt & SprÃ¼ngli","337 g e","France",2025-04-02,13.85,"Assortiment Lindor",337,"g",337,"France"
"REC-166251",14433,"Ottimini Integrali","Divella, Fantasie del Mattino, Ottimini","400 g - 14.11 oz","Bolivia,Francia,Italia",2025-01-14,13.65,"Ottimini Integrali",400,"g",400,"Bolivia"
"REC-541805",5134,"Pop Corn Doux","Unknown","3 X 100 g","Belgien, Frankreich, Germany",2025-04-17,5.19,"Pop Corn Doux",3,"X",3,"Belgien"
"REC-465416",14021,"Lays 20rs","PepsiCo,Lay's","55 g","Inde",2025-10-14,6.98,"Lays 20rs",55,"g",55,"Inde"
"REC-487835",11597,"85% cacao noir tanzanie","Carrefour, Carrefour Selection","","France,Italie,Espagne",2024-10-31,12.16,"85% cacao noir tanzanie",NA,NA,NA,"France"
"REC-867336",6131,"Organic Roasted Seaweed Snack","Kirkland Signature","17 g","France, en:united-states",2025-11-01,11.07,"Organic Roasted Seaweed Snack",17,"g",17,"France"
"REC-317372",14172,"Extra barre kellogg's","Kellogg's","","France",2025-03-04,19.31,"Extra barre kellogg's",NA,NA,NA,"France"
"REC-708196",7002,"Financiers aux amandes Bio","Sondey","150 g","France",2025-04-12,23.55,"Financiers aux amandes Bio",150,"g",150,"France"
"REC-408045",13999,"Palomitas saladas","Snack day","3x100g","Spanien, Germany",2025-08-12,22.68,"Palomitas saladas",3,"x",3,"Spanien"
"REC-702831",14480,"salt chips","Snack Day","","European Union,Romania",2025-10-12,16.85,"salt chips",NA,NA,NA,"European Union"
"REC-554812",6814,"Chocolate Salted Caramel Flavour Vitamin & Protein Bar","Fulfil","40g","Spanien, Vereinigtes KÃ¶nigreich, Germany",2025-08-15,22.7,"Chocolate Salted Caramel Flavour Vitamin & Protein Bar",40,"g",40,"Spanien"
"REC-763961",14136,"Intenso 80% noir","Trapa","175 g","Spain, en:morocco",2024-10-22,18.3,"Intenso 80% noir",175,"g",175,"Spain"
"REC-729724",10659,"Salt & Malt Vinegar Crisps","McCoy's","25g","United Kingdom",2025-06-21,9.77,"Salt & Malt Vinegar Crisps",25,"g",25,"United Kingdom"
"REC-758474",14045,"Magretti","Galbusera","350g","en:Italy",2024-02-09,1.74,"Magretti",350,"g",350,"en:Italy"
"REC-695786",5697,"750G TIRLIBIBI BOX HARIBO","Haribo","750 g","France",2024-12-09,13.09,"750G TIRLIBIBI BOX HARIBO",750,"g",750,"France"
"REC-477809",14274,"Fibra 75% trigo","Unknown","185 g","EspaÃ±a",2025-08-24,19.35,"Fibra 75% trigo",185,"g",185,"EspaÃ±a"
"REC-412522",8736,"SchÃ¤r Curvies BBQ","Schar","170g","Spain, United Kingdom, en:morocco",2025-06-27,9.19,"SchÃ¤r Curvies BBQ",170,"g",170,"Spain"
"REC-161920",10904,"Kumato","Trader Joe's","255 g","Jersey, en:united-kingdom",2025-11-18,5.38,"Kumato",255,"g",255,"Jersey"
"REC-779176",6456,"Chocolat Noir 85%","U, U Bio","100 g","France",2024-05-07,5.5,"Chocolat Noir 85%",100,"g",100,"France"
"REC-454097",11870,"Saltletts Pausen Cracker","Lorenz","100g","Deutschland",2025-03-18,18.73,"Saltletts Pausen Cracker",100,"g",100,"Deutschland"
"REC-980366",12570,"SablÃ©s cÃ©rÃ©ales graines chia et lin","Bisson","200 g ( 20 x 10 g)","France",2024-02-27,10.24,"SablÃ©s cÃ©rÃ©ales graines chia et lin",200,"g",200,"France"
"REC-269782",8183,"Finn Crisp Snacks","Finn Crisp,LandmÃ¤nnen","150g","Germany,Italy,United Kingdom",2024-08-22,15.28,"Finn Crisp Snacks",150,"g",150,"Germany"
"REC-964890",9642,"Schoko Reiswaffeln Zartbitter","Alnatura, Alnatura GmbH, Alnatura Bio","100 g","Frankreich,Deutschland,Schweiz,Welt",2025-10-27,6.95,"Schoko Reiswaffeln Zartbitter",100,"g",100,"Frankreich"
"REC-223639",12649,"Edel Bitter 100%   cacao nibs","VIVANI","80 g","Frankreich,Deutschland,Schweiz",2025-05-18,4.45,"Edel Bitter 100%   cacao nibs",80,"g",80,"Frankreich"
"REC-400054",13052,"Mature cheddar & red onion hand cooked crisps","Dettol","150g","en:gb",2025-12-27,18.62,"Mature cheddar & red onion hand cooked crisps",150,"g",150,"en:gb"
"REC-163281",13063,"GÃ¢che tranchrÃ©e bio","la fournÃ©e dorÃ©e","400g","France",2025-04-05,14.26,"GÃ¢che tranchrÃ©e bio",400,"g",400,"France"
"REC-891050",6111,"Barquillos Avellana","Hacendado","250 g","Portugal,Spain",2026-01-19,6.72,"Barquillos Avellana",250,"g",250,"Portugal"
"REC-303621",14397,"Schiaccianoci","Mulino Bianco, barilla, mulino bianco","300 g","Italia",2025-06-17,5.78,"Schiaccianoci",300,"g",300,"Italia"
"REC-880363",11730,"XXL ErdnÃ¼sse","Alesto","1000g","Ð¤Ñ€Ð°Ð½Ñ†Ð¸Ñ,Ð“ÐµÑ€Ð¼Ð°Ð½Ð¸Ñ,Ð¨Ð²ÐµÑ†Ð¸Ñ,ÐžÐ±ÐµÐ´Ð¸Ð½ÐµÐ½Ð¾ ÐºÑ€Ð°Ð»ÑÑ‚Ð²Ð¾ Ð’ÐµÐ»Ð¸ÐºÐ¾Ð±Ñ€Ð¸Ñ‚Ð°Ð½Ð¸Ñ Ð¸ Ð¡ÐµÐ²ÐµÑ€Ð½Ð° Ð˜Ñ€Ð»Ð°Ð½Ð´Ð¸Ñ,Ð‘ÑŠÐ»Ð³Ð°Ñ€Ð¸Ñ",2025-08-18,14.28,"XXL ErdnÃ¼sse",1000,"g",1000,"Ð¤Ñ€Ð°Ð½Ñ†Ð¸Ñ"
"REC-458123",9366,"Mini fourrÃ©s cÅ“ur chocolat","Unknown","14x30g - 420g","France, en:be",2024-07-17,19.83,"Mini fourrÃ©s cÅ“ur chocolat",14,"x",14,"France"
"REC-540614",5620,"Chocolate Negro","fin CARRÃ‰,Lidl","100 g","Bulgaria,Croacia,Portugal,Eslovaquia,EspaÃ±a",2025-05-02,22.99,"Chocolate Negro",100,"g",100,"Bulgaria"
"REC-659085",10195,"Chocolat noir 70% Cacao Sel rose de l'Himalaya","Lindt","100 g","France",2024-03-23,16.54,"Chocolat noir 70% Cacao Sel rose de l'Himalaya",100,"g",100,"France"
"REC-885652",6890,"La Madeleine coeur myrtille","Bonne Maman","300 g","France",2024-12-31,24.78,"La Madeleine coeur myrtille",300,"g",300,"France"
"REC-179889",13249,"Madeleines moelleuses","St Michel","250 g","France",2025-12-23,6.15,"Madeleines moelleuses",250,"g",250,"France"
"REC-577925",7238,"Pain lait bio* far complet x8 280g","Bien","280 g","France",2026-01-22,17.88,"Pain lait bio* far complet x8 280g",280,"g",280,"France"
"REC-229696",11481,"Mini Breadsticks","Tesco","","en:United Kingdom",2024-07-21,22.33,"Mini Breadsticks",NA,NA,NA,"en:United Kingdom"
"REC-411404",14652,"Barre protein graines & fruits rouges","Carrefour, CarrefourCarrefour Sensation","128 g (4 x 32 g)","France,Italie,Espagne",2025-09-20,2.57,"Barre protein graines & fruits rouges",128,"g",128,"France"
"REC-744427",9260,"Settembrini mb 300g","Barilla, Mulino Bianco","300 g","Italy, en:france",2025-01-02,17.46,"Settembrini mb 300g",300,"g",300,"Italy"
"REC-132478",11975,"Flash","Unknown","","en:ma",2024-03-17,13.34,"Flash",NA,NA,NA,"en:ma"
"REC-685006",11334,"Noir","Unknown","","France, Italie, Espagne",2025-11-28,11.29,"Noir",NA,NA,NA,"France"
"REC-635067",14627,"Filipinos Chocolate Blanco","Artiach,Filipinos","128 g","Finlandia,Francia,Marruecos,EspaÃ±a",2025-11-22,4.45,"Filipinos Chocolate Blanco",128,"g",128,"Finlandia"
"REC-385425",11014,"High Protein Cookie","Lidl","45 g","France, Switzerland, en:italy",2025-12-04,13.31,"High Protein Cookie",45,"g",45,"France"
"REC-141497",13573,"Madeleines Vanille Sorties du Four","Le Ster","","en:fr",2024-12-18,4.38,"Madeleines Vanille Sorties du Four",NA,NA,NA,"en:fr"
"REC-754925",8813,"Savane max de sensations","Brossard","7 x 30 g","France",2024-09-14,16.76,"Savane max de sensations",7,"x",7,"France"
"REC-633137",5262,"Crackers","Ritz Crackers","200 g","France",2024-04-01,10.19,"Crackers",200,"g",200,"France"
"REC-136094",14252,"Lightly Salted Rice Crackers","Asia Specialities","100 g","United Kingdom,Ireland",2025-10-10,20.97,"Lightly Salted Rice Crackers",100,"g",100,"United Kingdom"
"REC-705087",11327,"Fornula","Unknown","","en:morocco",2025-01-08,4.08,"Fornula",NA,NA,NA,"en:morocco"
"REC-133355",11290,"Hazelnut, Pecan & Maple Oat Bar","deliciously ella","50g","en:gb",2024-12-21,6.79,"Hazelnut, Pecan & Maple Oat Bar",50,"g",50,"en:gb"
"REC-546449",5548,"Salt and peppers cashews","Alesto","150 g","en:gb",2025-09-21,16.6,"Salt and peppers cashews",150,"g",150,"en:gb"
"REC-723263",12478,"M&M's","M&M's,Mars inc","600g","France",2025-08-12,2.16,"M&M's",600,"g",600,"France"
"REC-709572",9141,"3X100G MAITRE CHOCOLATIER LAIT","Lindt","300 g","France",2024-10-05,13.09,"3X100G MAITRE CHOCOLATIER LAIT",300,"g",300,"France"
"REC-331239",6608,"Vollmilchschokolade ErdnÃ¼sse","Choco Moment","260 g","France",2025-10-31,11.69,"Vollmilchschokolade ErdnÃ¼sse",260,"g",260,"France"
"REC-151913",12567,"Barre lait et cÃ©rÃ©ales","Lidl, Mister Choc","","Germany, en:france",2025-05-02,15.1,"Barre lait et cÃ©rÃ©ales",NA,NA,NA,"Germany"
"REC-961804",7275,"FourrÃ©s cacao","Biocoop","300 g","France",2025-02-24,8.38,"FourrÃ©s cacao",300,"g",300,"France"
"REC-686523",6610,"Roasted Almond Trail Mix Bar","Deliciously Ella","40g","United Kingdom",2025-02-01,18.69,"Roasted Almond Trail Mix Bar",40,"g",40,"United Kingdom"
"REC-866328",6942,"Choco sensations","Milka","208g et 8 biscuits","France",2025-12-27,12.97,"Choco sensations",208,"g",208,"France"
